rownames,PredictGroup,PredictDate,PredictValue,PredictValue_StdPlus,PredictValue_StdMinus,PredictValue_StdPlus2,PredictValue_StdMinus2,PredictMessage
420B06|MONARCH91,420B06|MONARCH,2016-09-19,0.016785367719990063,0.04939522554126115,0.017555228326173438,0.06372372089976276,0.0032267329676718276,XGB
420B06|MONARCH92,420B06|MONARCH,2016-09-26,0.016785367719990063,0.04939522554126115,0.017555228326173438,0.06372372089976276,0.0032267329676718276,XGB
420B06|MONARCH93,420B06|MONARCH,2016-10-03,0.016785367719990063,0.04939522554126115,0.017555228326173438,0.06372372089976276,0.0032267329676718276,XGB
420B06|MONARCH94,420B06|MONARCH,2016-10-10,0.01869275018736971,0.018261625760069372,4.311244273003407e-4,0.026285629463979058,-0.007592879276609347,XGB
420B06|MONARCH95,420B06|MONARCH,2016-10-17,0,0,0,0,0,XGB
420B06|MONARCH96,420B06|MONARCH,2016-10-24,0.38116143928232304,0.38075437507486076,0.36391895951019815,0.3883305746626675,0.3563427599223914,XGB
420B06|MONARCH97,420B06|MONARCH,2016-10-31,0.04348905332813047,0.04248603381404138,0.0010030195140890812,0.06115403726386157,-0.017664983935731106,XGB
420B06|MONARCH98,420B06|MONARCH,2016-11-07,0.04348905332813047,0.8604826548086497,0.06277681571982852,1.2194627242986567,-0.2962032537701783,XGB
420B06|MONARCH99,420B06|MONARCH,2016-11-14,0.052549394383618164,0.6550972743551879,0.06677447560512656,0.9198517099239321,-0.1979799599636176,XGB
420B06|MONARCH100,420B06|MONARCH,2016-11-21,0.06351728548861502,0.09240159705927972,0.06419919258973941,0.10509311894637674,0.051507670702642394,XGB
420B06|MONARCH101,420B06|MONARCH,2016-11-28,0.05827175734384582,0.09228061564698709,0.05907464585726285,0.10722381996928992,0.04413144153496002,XGB
420B06|MONARCH102,420B06|MONARCH,2016-12-05,0.05874862240193579,0.09229161393097463,0.05954051263136529,0.1070301203380951,0.04480200622424481,XGB
420B06|MONARCH103,420B06|MONARCH,2016-12-12,0.05874862240193579,0.09648456884503234,0.059639500821670445,0.11306542413186163,0.04305864553484115,XGB
420B06|MONARCH104,420B06|MONARCH,2016-12-19,0.06828597131402603,0.09018216909049101,0.06880290150690485,0.09980317295774072,0.05918189763965515,XGB
