rownames,ME,RMSE,MAE,MPE,MAPE,MASE,ACF1,PredictGroup,PredictMessage
420B06|MPRICE,6.528796094300731,11.087790617513322,8.961803520322235,0.16648706834933333,0.2638073653901935,0,0,420B06|MPRICE,XGB
420B06|MULLER,12.077712185193832,14.405057852246427,12.077712185193832,0.19368749232792937,0.19368749232792937,0,0,420B06|MULLER,XGB
420B06|NFS,28.456507982754147,50.28494032921432,41.458441569119486,0.1468169001747998,0.2718354923513896,0,0,420B06|NFS,XGB
420B06|NKS,11.51962141289846,13.727563676067355,11.51962141289846,0.28079762864410873,0.28079762864410873,0,0,420B06|NKS,XGB
420B06|NOSEAGL,-10.92663528531807,11.556899185329783,10.92663528531807,-0.35912679417708443,0.35912679417708443,-0,-0,420B06|NOSEAGL,XGB
420B06|NWO,0.14204026350290633,1.1187795246207628,1.1097261771512308,-0.01664686915152913,0.22527460926055198,0,0,420B06|NWO,XGB
420B06|PASHORT,6.170818725285471,6.448674161972454,6.170818725285471,0.1285099795029722,0.1285099795029722,0,0,420B06|PASHORT,XGB
420B06|PCRV,0.2217091644664606,0.6920119078679358,0.65553453533937045,0.03167273778092295,0.09364779076276722,0,0,420B06|PCRV,XGB
420B06|PEERNJ,1.4722329264825476,3.1944168028765656,2.8349301438802286,0.013704222148378931,0.02936740855524883,0,0,420B06|PEERNJ,XGB
420B06|PEPIN,7.835471781504111,9.481669293548157,7.835471781504111,0.08122266858775914,0.08122266858775914,0,0,420B06|PEPIN,XGB
420B06|PREMAU,1.9753955304249757,10.512137494595628,10.32486548114116,-0.020953768344962515,0.2669589885762852,0,0,420B06|PREMAU,XGB
420B06|RAJGOLD,13.000761773717613,17.358927632877553,13.000761773717613,0.11037185433672296,0.11037185433672296,0,0,420B06|RAJGOLD,XGB
420B06|RAJRAL,12.046361981285258,12.050396117028564,12.046361981285258,0.07304189030425227,0.07304189030425227,0,0,420B06|RAJRAL,XGB
420B06|RAJWIL,24.4863993231628,39.69805072030936,31.24662348444815,0.1439637439313304,0.20655841209137996,0,0,420B06|RAJWIL,XGB
420B06|RIVERKY,-9.154633344656759,10.2621031613847,9.154633344656759,-0.12764877984582446,0.12764877984582446,-0,-0,420B06|RIVERKY,XGB
420B06|RJDIST,11.904905243507358,13.286515808572195,11.904905243507358,0.3071177849224102,0.3071177849224102,0,0,420B06|RJDIST,XGB
420B06|SBGCLMB,2.036836648756548,21.26932817604644,21.171575697775666,-0.019160900513303616,0.21418957569424657,0,0,420B06|SBGCLMB,XGB
420B06|SBGCLVD,30.371739634155574,36.58355016537286,30.371739634155574,0.15992439603000386,0.15992439603000386,0,0,420B06|SBGCLVD,XGB
420B06|SBMONT,0.7871729527388993,2.6408282425874487,2.5207801469632045,0.008503552488099003,0.1418579520438148,0,0,420B06|SBMONT,XGB
420B06|SCHILL,-1.219441800895197,1.291744867872802,1.219441800895197,-0.08973482778201287,0.08973482778201287,-0,-0,420B06|SCHILL,XGB
420B06|SEBCOH,-1.0794570669247037,1.299660950695682,1.0794570669247037,-0.07056908329324722,0.07056908329324722,-0,-0,420B06|SEBCOH,XGB
420B06|SEDTX,-7.286055202412854,8.134273118750473,7.286055202412854,-0.19320136888922249,0.19320136888922249,-0,-0,420B06|SEDTX,XGB
420B06|SELIGMAN,-1.1460068898736608,1.6206984862323413,1.1460068898736608,0,0,-0,-0,420B06|SELIGMAN,XGB
420B06|SNCSTBV,8.219619124120754,13.38619960464649,10.565424804986606,0.182169787957163,0.276002015191797,0,0,420B06|SNCSTBV,XGB
420B06|SPDNJ,-14.24827205753536,24.673009645820567,20.14309182715533,-0.8926048148506519,1.0180265120766088,-0,-0,420B06|SPDNJ,XGB
420B06|STARCT,1.3057803143011597,3.777702928879731,3.544852209845999,0.04370141487473272,0.15032388609115363,0,0,420B06|STARCT,XGB
420B06|STGNARO,17.24730672406713,18.339463674391805,17.24730672406713,0.2953044262737847,0.2953044262737847,0,0,420B06|STGNARO,XGB
420B06|STHEAGL,-0.16354212010355695,9.2781761126686,9.276734660032389,-0.034790483147357096,0.17499344530010835,-0,-0,420B06|STHEAGL,XGB
420B06|STOKES,-1.1959460605831964,1.5009203719478177,1.1959460605831964,-0.10872236914392695,0.10872236914392695,-0,-0,420B06|STOKES,XGB
420B06|SWBEVLA,-2.750889215517475,5.335187291522669,4.571305279630167,-0.540166872129764,0.6801988770615096,-0,-0,420B06|SWBEVLA,XGB
420B06|TARVER,6.697306396644251,7.001243376640062,6.697306396644251,0.23688903510883627,0.23688903510883627,0,0,420B06|TARVER,XGB
420B06|TAVOUR,0,0,0,0,0,0,0,420B06|TAVOUR,XGB
420B06|TREUHOM,8.320275972968716,10.829177305210955,8.320275972968716,0.22221147286347606,0.22221147286347606,0,0,420B06|TREUHOM,XGB
420B06|TURNER,12.525451560764054,18.563158428820408,13.700507802721745,0.18740819477967502,0.2160681031201065,0,0,420B06|TURNER,XGB
420B06|UNTDAB,5.922835072383805,30.53169952793778,29.951706141213663,0.0014816147352775255,0.16383885168683063,0,0,420B06|UNTDAB,XGB
420B06|UNTDAT,-93.13886796949441,125.56032661899418,93.13886796949441,-0.05975774198566633,0.05975774198566633,-0,-0,420B06|UNTDAT,XGB
420B06|UNTDNC,1.9949299231132045,2.0286960205608953,1.9949299231132045,0.0380689834457226,0.0380689834457226,0,0,420B06|UNTDNC,XGB
420B06|UNTDSV,17.658207348199994,41.536533103417284,37.5961606483861,0.03727584330931046,0.12668370564198358,0,0,420B06|UNTDSV,XGB
420B06|VAEAGLS,16.993880178098266,17.108988581698707,16.993880178098266,0.14703904092478326,0.14703904092478326,0,0,420B06|VAEAGLS,XGB
420B06|WALLING,3.2493916005429355,4.307485269926729,3.2493916005429355,0.1350399064750462,0.1350399064750462,0,0,420B06|WALLING,XGB
420B06|WANTZMD,4.745703147178347,13.054145871416342,12.160963204906011,0.035909184749359904,0.2830845200069487,0,0,420B06|WANTZMD,XGB
420B06|WDENSCH,6.298798840736936,11.026538325112966,9.050396709488268,0.09863764516586962,0.15718228067121712,0,0,420B06|WDENSCH,XGB
420B06|WILSBAC,2.8511439622025705,2.855739684204997,2.8511439622025705,0.1295304738549836,0.1295304738549836,0,0,420B06|WILSBAC,XGB
420B06|YAHNIS,46.28980250097641,46.325448307691,46.28980250097641,0.30216893237573805,0.30216893237573805,0,0,420B06|YAHNIS,XGB
